day,users_count,questions_count,answers_count,comments_count,reactions_count,follows_count,blocks_count,mutes_count,reports_count,themes_count,user_bans_count,inbox_count
2022-02-11,46,1120,791,47,90,28,0,0,0,4,0,220
2022-02-12,43,1278,969,47,133,38,0,0,3,8,0,556
2022-02-13,46,1381,932,87,148,49,0,0,2,13,0,280
2022-02-14,38,1562,1048,52,125,32,0,0,4,3,0,529
2022-02-15,35,1225,856,31,114,30,0,0,1,12,0,445
2022-02-16,37,1525,1046,71,98,18,0,0,0,7,0,728
2022-02-17,57,1552,1282,68,123,46,0,0,2,19,0,377
2022-02-18,48,1437,1020,76,129,35,0,0,1,7,0,347
2022-02-19,59,1337,972,137,208,17,0,0,1,15,0,780
2022-02-20,62,1563,982,55,150,29,0,0,0,10,0,425
2022-02-21,52,1434,864,41,74,16,0,0,2,17,0,238
2022-02-22,36,1585,935,33,77,30,0,0,3,6,0,384
2022-02-23,55,1666,1073,49,87,44,0,0,2,11,0,430
2022-02-24,45,1164,891,66,123,26,0,0,7,6,0,633
2022-02-25,56,1294,840,53,121,24,0,0,0,14,0,510
2022-02-26,38,1405,678,48,102,21,0,0,1,6,0,324
2022-02-27,54,1304,845,28,80,30,0,0,0,13,0,235
2022-02-28,45,1387,894,30,91,12,0,0,1,5,0,610
2022-03-01,43,1251,849,47,99,18,0,0,0,2,0,173
2022-03-02,46,1309,899,35,107,15,0,0,0,8,0,193
2022-03-03,44,1242,826,37,75,15,0,0,2,8,0,241
2022-03-04,45,1336,777,40,87,7,0,0,1,4,0,177
2022-03-05,49,1131,784,79,130,39,0,0,1,18,0,449
2022-03-06,47,1455,926,51,116,15,0,0,2,9,0,601
2022-03-07,53,1374,761,57,94,15,0,0,1,9,0,456
2022-03-08,49,1285,936,57,92,25,0,0,1,8,0,331
2022-03-09,45,1279,969,51,150,25,0,0,1,13,0,475
2022-03-10,32,1201,855,53,129,25,0,0,0,7,0,272
2022-03-11,45,1173,842,83,140,20,0,0,0,9,0,407
2022-03-12,45,1256,902,108,183,25,0,0,0,5,0,705
2022-03-13,38,1178,903,94,179,16,0,0,1,13,0,480
2022-03-14,49,1271,897,41,115,29,0,0,0,14,0,345
2022-03-15,44,1287,968,44,146,32,0,0,0,13,0,468
2022-03-16,41,1762,1138,54,142,18,0,0,0,12,0,291
2022-03-17,22,1264,841,26,98,9,0,0,1,6,0,283
2022-03-18,20,1080,779,73,129,13,0,0,0,6,0,296
2022-03-19,29,890,596,104,171,19,0,0,1,2,0,566
2022-03-20,25,1112,786,64,140,11,0,0,0,5,0,763
2022-03-21,39,1253,809,112,216,17,0,0,0,8,0,632
2022-03-22,48,1431,927,69,192,22,0,0,2,13,0,440
2022-03-23,47,1337,799,26,80,27,0,0,0,12,0,372
2022-03-24,39,1361,931,37,118,28,0,0,3,11,0,235
2022-03-25,45,1358,811,40,90,10,0,0,0,9,0,316
2022-03-26,52,1113,888,56,174,25,0,0,0,10,0,535
2022-03-27,35,1281,902,70,240,24,0,0,0,7,0,302
2022-03-28,49,1141,681,52,168,12,0,0,0,11,0,442
2022-03-29,43,1425,805,50,106,17,0,0,1,12,0,537
2022-03-30,45,1371,804,34,136,15,0,0,1,7,0,393
2022-03-31,43,1431,789,26,144,12,0,0,1,6,0,334
2022-04-01,38,1238,683,37,115,16,0,0,0,2,0,354
2022-04-02,45,1431,874,30,131,14,0,0,0,8,0,347
2022-04-03,33,1155,851,48,201,12,0,0,1,10,0,665
2022-04-04,52,1423,860,26,91,24,0,0,3,14,0,397
2022-04-05,25,1296,909,31,103,9,0,0,0,6,0,353
2022-04-06,53,1500,929,21,130,28,0,0,1,12,0,381
2022-04-07,46,1430,748,60,137,18,0,0,0,11,0,461
2022-04-08,42,1190,731,45,99,18,0,0,1,9,0,392
2022-04-09,35,1245,904,54,126,19,0,0,2,5,0,257
2022-04-10,50,1442,1026,31,88,19,0,0,0,6,0,386
2022-04-11,46,1606,997,34,109,33,0,0,1,5,0,182
2022-04-12,42,1273,820,31,112,26,0,0,1,4,0,352
2022-04-13,28,1311,819,49,98,15,0,0,0,3,0,384
2022-04-14,37,1321,895,58,117,29,0,0,2,10,0,508
2022-04-15,39,1123,763,56,144,17,0,0,0,8,0,334
2022-04-16,53,1460,971,58,177,22,0,0,1,12,0,382
2022-04-17,52,1822,1277,152,257,37,0,0,2,10,0,307
2022-04-18,53,1500,1030,67,160,30,0,0,0,16,0,350
2022-04-19,54,1653,1210,68,122,22,0,0,12,12,0,307
2022-04-20,44,1201,983,33,146,22,0,0,1,9,0,428
2022-04-21,33,1396,957,52,149,19,0,0,1,14,0,570
2022-04-22,59,1329,936,93,170,68,0,0,1,9,0,419
2022-04-23,46,1243,857,96,191,31,0,0,0,9,0,502
2022-04-24,38,1469,1025,109,181,19,0,0,0,10,0,502
2022-04-25,46,1227,970,24,103,34,0,0,0,7,0,300
2022-04-26,41,1069,805,24,223,23,0,0,0,8,0,204
2022-04-27,40,1238,965,36,101,25,0,0,1,8,0,281
2022-04-28,43,1228,908,39,157,30,0,0,4,10,0,438
2022-04-29,31,1095,741,34,116,22,0,0,0,8,0,227
2022-04-30,41,950,736,84,221,20,0,0,1,3,0,440
2022-05-01,47,1147,800,59,124,22,0,0,1,6,0,255
2022-05-02,56,1384,881,31,106,17,0,0,0,9,0,186
2022-05-03,43,1234,919,47,177,17,0,0,1,16,0,288
2022-05-04,52,1269,946,76,138,36,0,0,2,15,0,506
2022-05-05,44,1412,1101,36,159,28,0,0,0,9,0,306
2022-05-06,37,1320,957,29,97,44,0,0,0,5,0,429
2022-05-07,30,1204,813,22,96,26,0,0,2,5,0,238
2022-05-08,31,1054,749,29,186,26,0,0,3,8,0,471
2022-05-09,39,1244,883,27,142,25,0,0,0,6,0,181
2022-05-10,44,1056,809,19,110,23,0,0,6,11,0,188
2022-05-11,36,1132,775,24,103,15,0,0,5,9,0,388
2022-05-12,40,1079,755,34,150,23,0,0,0,10,0,201
2022-05-13,34,1161,879,52,172,20,0,0,1,8,0,353
2022-05-14,31,1208,787,49,127,20,0,0,0,4,0,294
2022-05-15,42,1100,823,82,184,40,0,0,1,6,0,277
2022-05-16,50,1474,986,17,102,32,0,0,1,8,0,246
2022-05-17,52,1190,825,34,108,27,0,0,2,4,0,136
2022-05-18,60,1194,893,23,108,28,0,0,1,15,0,221
2022-05-19,59,1233,987,53,100,27,0,0,1,18,0,398
2022-05-20,45,1154,824,36,79,75,0,0,1,13,0,295
2022-05-21,38,1078,760,10,87,33,0,0,4,10,0,164
2022-05-22,47,1516,1041,38,109,36,0,0,4,10,0,198
2022-05-23,41,1517,1129,30,103,35,0,0,4,13,0,344
2022-05-24,41,1267,919,42,109,27,0,0,1,7,0,230
2022-05-25,44,1439,869,65,179,36,0,0,2,15,0,264
2022-05-26,90,1805,1126,47,126,35,0,0,5,18,0,411
2022-05-27,49,1286,924,42,133,28,0,0,0,12,0,255
2022-05-28,47,1145,898,31,118,35,0,0,1,13,0,118
2022-05-29,44,1236,740,29,95,34,0,0,1,12,0,277
2022-05-30,58,1298,980,50,170,41,0,0,2,15,0,218
2022-05-31,40,1218,803,46,113,31,0,0,1,17,0,214
2022-06-01,45,1237,803,31,91,21,0,0,4,5,0,295
2022-06-02,49,1152,817,42,93,25,0,0,1,9,0,251
2022-06-03,50,1073,767,36,122,23,0,0,0,15,0,628
2022-06-04,41,1178,856,50,97,20,0,0,2,10,0,347
2022-06-05,31,1196,830,67,90,12,0,0,0,7,0,417
2022-06-06,47,1346,890,63,95,39,0,0,4,12,1,175
2022-06-07,55,1432,833,51,71,22,0,0,1,9,0,209
2022-06-08,38,1697,1030,38,87,15,0,0,5,8,0,342
2022-06-09,40,1667,779,42,92,14,0,0,1,11,0,376
2022-06-10,42,1676,938,83,156,27,0,0,1,11,0,775
2022-06-11,41,1702,926,128,343,27,0,0,4,7,0,664
2022-06-12,50,1703,1161,98,244,43,0,0,0,10,0,827
2022-06-13,48,1812,1015,78,152,23,19,0,1,7,0,886
2022-06-14,50,1944,1267,78,205,31,1,0,0,9,0,333
2022-06-15,34,1867,1019,57,125,20,6,0,3,5,0,202
2022-06-16,37,1202,943,69,190,42,3,0,0,14,0,310
2022-06-17,32,1455,939,73,174,22,1,0,1,7,0,907
2022-06-18,26,1040,854,93,183,26,2,0,1,4,0,537
2022-06-19,51,1247,779,49,146,18,0,0,1,9,0,429
2022-06-20,38,1205,840,28,71,21,0,0,1,12,0,183
2022-06-21,49,1214,986,105,153,22,0,0,1,14,0,885
2022-06-22,38,1413,940,36,69,12,0,0,1,8,0,381
2022-06-23,27,1395,1193,72,158,20,0,0,1,15,0,393
2022-06-24,61,1503,983,104,274,37,0,0,0,14,1,614
2022-06-25,39,1419,1134,92,245,7,0,0,4,9,1,1487
2022-06-26,34,1371,857,63,111,18,0,0,0,11,0,606
2022-06-27,53,1365,971,47,98,19,0,0,1,8,0,255
2022-06-28,41,1453,1015,86,174,20,1,0,1,9,0,596
2022-06-29,58,1777,1009,90,139,21,0,0,0,8,0,605
2022-06-30,31,1410,764,32,94,14,0,0,0,7,0,608
2022-07-01,27,1382,960,34,113,13,0,0,0,8,0,563
2022-07-02,21,1187,895,88,137,4,0,0,1,4,0,588
2022-07-03,39,1030,790,151,265,16,0,0,0,8,0,612
2022-07-04,28,1332,1060,31,90,21,0,0,0,16,0,248
2022-07-05,29,1326,1029,46,108,6,0,0,0,5,0,388
2022-07-06,32,1536,1162,51,117,28,0,0,0,11,0,813
2022-07-07,33,1248,834,91,168,19,0,0,0,8,0,443
2022-07-08,38,1264,1029,129,223,18,0,0,1,4,0,607
2022-07-09,39,1540,1036,57,168,10,0,0,0,8,0,561
2022-07-10,32,1178,776,36,119,12,2,0,0,7,0,363
2022-07-11,44,1284,882,35,100,24,1,0,0,10,0,293
2022-07-12,68,1424,1043,57,98,85,0,0,1,23,0,481
2022-07-13,51,1363,1028,50,169,38,1,0,0,13,0,722
2022-07-14,78,2373,1108,46,118,38,3,0,6,18,2,200
2022-07-15,78,1876,1133,57,144,28,0,0,2,22,0,845
2022-07-16,55,1527,984,68,171,29,0,0,1,15,0,354
2022-07-17,51,1480,857,23,99,20,0,0,1,13,0,261
2022-07-18,51,1492,1114,27,152,39,1,0,2,12,1,469
2022-07-19,69,1568,1089,44,87,31,0,0,0,12,0,617
2022-07-20,49,1280,796,28,81,11,2,0,1,10,0,200
2022-07-21,31,1269,808,51,114,18,0,0,0,7,1,276
2022-07-22,45,1347,818,40,83,15,0,0,2,12,1,228
2022-07-23,44,1173,766,60,109,18,1,0,2,10,0,300
2022-07-24,48,1281,1000,89,131,31,1,0,0,14,0,242
2022-07-25,57,1409,948,23,90,56,0,0,17,16,0,434
2022-07-26,44,1227,887,38,79,25,1,0,1,7,0,340
2022-07-27,43,1206,817,69,125,19,0,0,4,7,0,234
2022-07-28,60,1391,933,43,102,37,1,0,1,11,0,401
2022-07-29,36,1200,884,46,114,21,0,0,0,7,0,280
2022-07-30,48,1348,953,34,88,23,0,0,1,15,0,296
2022-07-31,42,1141,837,27,88,30,0,0,2,8,0,233
2022-08-01,55,1253,929,26,71,24,0,0,1,11,0,398
2022-08-02,41,1385,923,77,137,23,0,0,0,4,0,441
2022-08-03,47,1589,902,39,52,32,1,0,1,7,0,434
2022-08-04,50,1428,1002,29,111,23,2,0,0,4,0,165
2022-08-05,37,1166,900,83,96,16,0,0,0,9,0,269
2022-08-06,38,1484,1119,48,187,40,0,0,0,6,0,936
2022-08-07,27,1304,813,47,162,14,1,0,0,5,0,341
2022-08-08,48,1294,904,31,85,18,1,0,0,8,0,404
2022-08-09,36,1438,999,36,103,19,0,0,1,9,0,496
2022-08-10,44,1423,962,34,91,20,0,0,5,11,0,318
2022-08-11,31,1407,895,43,88,20,0,0,1,10,0,373
2022-08-12,40,1204,848,35,107,13,0,0,0,8,0,380
2022-08-13,40,1281,978,57,142,11,0,0,0,7,0,578
2022-08-14,40,1308,842,43,94,30,0,0,1,10,0,252
2022-08-15,64,1381,1039,128,201,30,0,0,0,16,0,245
2022-08-16,48,1580,1064,76,142,40,0,0,0,12,0,313
2022-08-17,68,1688,1074,98,202,17,0,0,1,15,0,282
2022-08-18,45,1759,1246,89,117,24,0,0,0,4,0,299
2022-08-19,38,1404,791,91,166,26,0,0,0,11,0,151
2022-08-20,33,1241,892,136,130,17,0,0,0,7,0,389
2022-08-21,49,1286,911,80,110,17,0,0,0,10,0,450
2022-08-22,50,1551,1091,102,157,27,1,0,0,12,0,307
2022-08-23,44,1486,1105,82,182,24,0,0,2,13,0,246
2022-08-24,36,1453,894,51,109,28,0,0,2,9,0,300
2022-08-25,51,1612,1022,54,114,17,1,0,4,11,0,338
2022-08-26,51,1684,1070,130,178,34,0,0,0,8,0,784
2022-08-27,57,1437,958,121,161,25,0,0,2,7,0,451
2022-08-28,43,1563,1114,91,119,18,0,0,0,10,0,449
2022-08-29,40,1584,975,64,136,21,1,0,0,10,0,287
2022-08-30,47,2222,1067,61,121,28,0,0,32,6,0,407
2022-08-31,58,1355,962,80,110,24,0,0,30,11,0,526
2022-09-01,40,1497,1031,77,122,21,0,0,1,7,0,453
2022-09-02,45,1678,1137,114,171,16,1,0,1,5,0,658
2022-09-03,51,1456,1031,85,138,23,1,0,0,9,0,591
2022-09-04,61,1421,1046,113,182,23,2,0,0,13,0,379
2022-09-05,40,1437,1015,112,116,39,0,0,0,13,0,381
2022-09-06,61,1380,1030,82,144,56,2,0,0,23,0,303
2022-09-07,59,1317,988,69,68,32,1,0,2,17,0,401
2022-09-08,67,1350,1037,258,148,43,3,0,3,10,0,506
2022-09-09,41,1488,963,122,124,24,3,0,0,12,0,260
2022-09-10,35,1169,981,51,203,20,0,0,1,7,0,540
2022-09-11,34,1201,1030,58,213,22,0,0,4,7,0,810
2022-09-12,60,1467,1019,112,228,21,0,0,6,8,0,486
2022-09-13,54,1155,732,106,192,25,2,0,0,9,0,372
2022-09-14,46,1029,779,43,135,21,0,0,0,16,0,215
2022-09-15,61,1245,943,78,139,9,0,0,0,11,0,875
2022-09-16,38,1543,886,52,240,19,1,0,0,4,0,511
2022-09-17,50,1154,841,115,321,24,0,0,1,9,0,332
2022-09-18,59,1304,1093,71,153,32,0,0,0,8,0,479
2022-09-19,50,1535,990,61,178,34,0,0,5,12,0,459
2022-09-20,36,1188,954,58,196,27,3,0,1,8,0,140
2022-09-21,39,1387,989,55,182,26,2,0,1,12,0,350
2022-09-22,53,1321,905,71,107,19,1,0,6,7,0,410
2022-09-23,43,1244,886,41,344,22,0,0,2,10,0,217
2022-09-24,40,1420,1056,37,105,31,0,0,0,8,0,433
2022-09-25,47,1299,1007,26,63,29,0,0,1,12,0,231
2022-09-26,34,1214,913,38,52,26,0,0,1,3,0,193
2022-09-27,40,1210,886,49,112,30,0,0,0,8,0,441
2022-09-28,33,1228,963,40,128,28,1,0,0,10,0,351
2022-09-29,32,1192,905,46,122,24,0,0,0,9,0,461
2022-09-30,54,1467,1078,36,93,39,0,0,2,6,0,291
2022-10-01,40,1468,1197,107,182,19,0,0,0,10,0,622
2022-10-02,40,1235,982,28,84,14,0,0,0,8,0,406
2022-10-03,58,1223,903,47,137,46,0,0,3,16,0,352
2022-10-04,44,1370,1009,33,107,29,0,0,3,12,0,306
2022-10-05,48,1449,1172,67,139,18,1,0,1,7,0,492
2022-10-06,30,1255,969,75,123,17,0,0,0,4,0,425
2022-10-07,22,1381,991,37,76,11,0,0,1,9,0,254
2022-10-08,33,1670,1291,45,91,16,0,0,3,10,0,300
2022-10-09,48,1641,1193,48,85,12,0,0,0,12,0,483
2022-10-10,29,1426,1028,38,81,26,0,0,0,12,0,424
2022-10-11,31,1260,1100,57,116,21,0,0,1,3,0,122
2022-10-12,34,1206,912,34,70,28,0,0,0,6,0,327
2022-10-13,64,1459,1058,39,206,34,5,0,0,7,0,625
2022-10-14,40,1399,1172,86,237,29,2,0,0,12,0,443
2022-10-15,37,1444,1144,49,143,15,0,0,0,13,0,448
2022-10-16,29,1299,1046,57,119,12,0,0,0,6,0,367
2022-10-17,44,1214,935,35,100,32,0,0,0,11,0,276
2022-10-18,32,1255,961,49,120,20,1,0,0,13,0,330
2022-10-19,35,1273,942,48,112,21,0,0,0,6,0,259
2022-10-20,35,1757,1376,68,127,22,0,0,1,10,0,362
2022-10-21,50,1177,964,54,140,33,0,0,0,15,0,227
2022-10-22,61,1605,1094,49,158,26,0,0,0,16,0,244
2022-10-23,47,1373,1034,32,158,24,1,0,0,7,0,385
2022-10-24,37,1234,1010,45,85,19,0,0,1,5,0,384
2022-10-25,32,1424,1108,49,147,18,1,0,1,3,0,269
2022-10-26,54,1889,1489,90,160,24,0,0,0,21,0,402
2022-10-27,40,1430,1042,44,164,18,1,0,1,7,0,329
2022-10-28,49,1449,1038,40,172,19,1,0,1,8,0,497
2022-10-29,34,1251,1036,53,130,17,0,0,2,7,0,440
2022-10-30,58,1230,932,77,173,39,1,0,1,9,0,348
2022-10-31,44,1486,1102,32,154,45,0,0,3,8,0,365
2022-11-01,37,1409,1043,31,151,28,4,0,1,9,0,199
2022-11-02,50,1275,1011,37,118,26,5,0,2,10,0,503
2022-11-03,49,1298,1057,55,55,19,0,0,0,9,0,366
2022-11-04,54,1326,1045,64,113,12,0,0,1,9,0,488
2022-11-05,48,1292,1016,79,235,20,0,0,0,3,0,641
2022-11-06,32,1352,901,126,193,16,0,0,0,5,0,681
2022-11-07,48,1139,832,64,122,19,1,0,0,7,0,232
2022-11-08,38,1075,747,7,52,23,0,0,0,6,0,217
2022-11-09,46,1213,752,28,155,23,0,0,0,5,0,373
2022-11-10,42,1247,752,50,129,16,0,0,0,11,0,439
2022-11-11,38,1171,813,52,156,19,0,0,0,7,0,607
2022-11-12,41,1220,856,45,107,21,0,0,0,7,0,478
2022-11-13,46,1171,913,36,127,20,1,0,1,12,0,268
2022-11-14,40,1272,932,51,114,17,0,0,0,11,0,184
2022-11-15,31,1266,930,64,120,25,2,0,0,13,0,260
2022-11-16,35,1461,900,41,79,23,0,0,1,7,0,576
2022-11-17,28,1297,935,33,117,25,0,0,1,7,0,221
2022-11-18,46,1224,799,32,121,37,3,0,0,7,0,404
2022-11-19,24,915,680,40,175,18,0,0,0,6,0,296
2022-11-20,32,1062,709,56,92,17,0,0,1,5,0,208
2022-11-21,60,1172,763,29,115,23,2,0,4,5,0,315
2022-11-22,58,1257,828,80,149,24,0,0,2,9,0,323
2022-11-23,51,1147,847,41,94,34,0,0,9,9,0,242
2022-11-24,29,1121,788,31,197,25,6,0,7,8,0,229
2022-11-25,46,1061,696,25,94,23,2,0,0,9,0,355
2022-11-26,49,1068,827,57,147,32,0,0,2,10,0,303
2022-11-27,41,1443,853,49,132,27,0,0,0,11,0,299
2022-11-28,47,1346,862,43,68,22,0,0,1,9,0,245
2022-11-29,32,1147,800,35,61,16,1,0,1,6,0,353
2022-11-30,35,1031,699,30,62,10,0,0,0,5,0,170
2022-12-01,36,1174,742,39,75,17,0,0,0,4,0,473
2022-12-02,26,1058,725,23,77,11,1,0,6,7,0,399
2022-12-03,27,1006,777,42,109,13,1,0,0,5,0,381
2022-12-04,40,1057,772,46,106,18,0,0,0,5,0,288
2022-12-05,46,1122,771,30,71,19,0,0,2,8,0,171
2022-12-06,35,1020,709,34,159,19,1,0,0,11,0,205
2022-12-07,37,1242,852,52,50,12,0,0,0,5,0,408
2022-12-08,68,1416,954,104,94,95,0,0,1,9,0,445
2022-12-09,48,1147,861,56,129,42,1,0,0,10,0,204
2022-12-10,43,1057,693,27,63,18,1,0,0,6,0,203
2022-12-11,57,1210,758,52,122,35,0,0,0,9,0,397
2022-12-12,57,1279,844,57,131,43,1,0,1,5,0,387
2022-12-13,46,1053,709,44,120,32,0,0,0,12,0,303
2022-12-14,32,1105,716,38,85,27,0,0,0,9,0,323
2022-12-15,36,1084,778,23,69,29,6,0,0,11,0,259
2022-12-16,30,1081,635,49,47,12,1,0,0,9,0,241
2022-12-17,36,1123,761,18,69,12,0,0,0,10,0,504
2022-12-18,42,1172,1000,81,149,29,0,0,1,9,0,309
2022-12-19,49,1355,960,50,89,52,1,0,0,9,0,357
2022-12-20,50,1366,993,52,114,68,1,0,2,13,0,351
2022-12-21,47,1216,868,63,76,24,0,0,0,11,0,290
2022-12-22,48,1356,826,26,111,26,1,0,1,12,0,258
2022-12-23,47,1276,919,83,127,20,0,0,2,12,0,710
2022-12-24,35,1021,699,34,158,19,0,0,2,10,0,324
2022-12-25,36,838,559,28,76,14,1,0,1,5,0,255
2022-12-26,28,1008,683,36,82,11,0,0,0,8,0,320
2022-12-27,41,1251,845,40,92,19,2,0,0,7,0,360
2022-12-28,57,979,700,30,63,30,0,0,0,7,0,186
2022-12-29,45,1082,860,68,84,10,0,0,2,4,0,271
2022-12-30,42,1070,840,33,70,11,0,0,0,9,0,332
2022-12-31,41,1228,842,110,142,21,0,0,0,7,0,574
2023-01-01,58,1108,807,48,81,18,0,0,0,12,0,433
2023-01-02,57,1242,834,103,110,31,2,0,1,10,0,513
2023-01-03,70,1463,909,70,100,33,1,0,1,16,0,259
2023-01-04,69,1345,925,59,54,58,0,0,0,12,0,313
2023-01-05,48,1533,1027,63,102,29,0,0,0,11,0,724
2023-01-06,52,1692,1083,93,145,51,0,0,0,12,0,788
2023-01-07,45,1535,1058,78,168,17,0,0,0,8,0,642
2023-01-08,61,1211,799,39,145,33,0,1,1,12,0,416
2023-01-09,54,1289,761,41,81,25,0,0,0,7,0,255
2023-01-10,42,1295,758,47,78,18,1,0,2,12,0,332
2023-01-11,43,1239,919,83,131,35,1,0,1,12,0,422
2023-01-12,56,1507,1024,117,132,51,0,0,2,17,0,407
2023-01-13,46,1467,949,64,119,29,1,0,3,14,0,499
2023-01-14,54,1276,998,74,177,25,0,0,1,10,0,832
2023-01-15,40,1509,865,70,177,16,0,0,0,2,0,712
2023-01-16,37,1199,777,66,104,17,0,0,0,8,0,366
2023-01-17,59,1449,939,57,87,38,0,0,2,9,0,384
2023-01-18,50,1284,907,54,102,45,0,0,2,12,0,302
2023-01-19,54,1393,917,12,54,38,0,0,0,15,0,287
2023-01-20,62,1622,934,52,110,46,0,0,2,16,0,506
2023-01-21,41,1424,1068,64,148,65,0,0,0,15,0,747
2023-01-22,46,1348,951,81,223,27,0,0,1,10,1,668
2023-01-23,87,1281,770,44,132,42,0,0,1,16,0,316
2023-01-24,70,1456,950,29,145,55,0,0,1,20,2,734
2023-01-25,51,1391,1010,57,164,48,0,0,1,14,1,618
2023-01-26,74,1274,927,66,147,31,0,0,0,12,0,528
2023-01-27,383,2775,1772,73,134,65,1,0,2,75,0,894
2023-01-28,639,4230,2958,96,239,152,0,0,4,140,0,962
2023-01-29,1106,6825,4476,214,265,1788,1,0,0,346,0,1555
2023-01-30,1086,8193,4885,345,282,3782,1,0,0,344,0,1701
2023-01-31,653,4440,3339,148,201,1506,0,0,2,185,0,1246
2023-02-01,642,6143,4510,256,286,1487,3,0,1,172,0,1709
2023-02-02,536,4536,3041,134,194,1561,0,0,6,119,0,1256
2023-02-03,690,6142,4357,265,289,2218,2,0,1,219,0,1879
2023-02-04,649,6138,4446,325,513,4113,0,0,5,241,0,2206
2023-02-05,567,5107,4220,653,672,4525,0,0,0,226,0,3211
2023-02-06,331,4101,3824,530,479,2973,0,0,3,140,0,2927
2023-02-07,327,3999,3992,446,397,3442,0,0,7,142,0,3700
2023-02-08,277,3648,3683,376,312,2065,0,0,2,106,0,3487
2023-02-09,167,3417,3482,372,271,1054,0,0,1,66,0,3331
2023-02-10,153,2927,2542,264,197,716,0,0,0,61,0,2348
2023-02-11,192,2889,2441,213,291,1384,0,0,2,66,0,2199
2023-02-12,182,2938,2325,178,298,768,0,0,4,70,0,1757
2023-02-13,181,3695,2738,152,244,974,0,0,3,71,0,2396
2023-02-14,154,2975,2388,156,282,629,3,0,1,49,0,2032
2023-02-15,122,2697,2145,145,240,485,3,0,4,43,0,1208
2023-02-16,126,2872,2118,115,178,282,0,1,4,52,0,1416
2023-02-17,122,2737,2031,108,228,344,1,0,1,36,0,1233
2023-02-18,169,2701,2048,121,256,707,0,1,7,66,0,1401
2023-02-19,156,2934,2098,117,185,1044,2,0,4,57,0,1584
2023-02-20,156,2990,1966,98,168,605,0,0,5,44,0,1129
2023-02-21,147,3030,2109,118,178,538,1,0,2,54,0,1444
2023-02-22,140,2854,2065,158,227,306,0,0,0,45,0,1168
2023-02-23,129,2669,1899,95,298,287,0,0,1,34,0,1156
2023-02-24,112,2616,1753,63,197,444,2,0,0,32,0,726
2023-02-25,138,2895,2003,152,302,318,0,0,6,40,0,2111
2023-02-26,163,2957,2085,134,257,574,2,0,4,50,0,1345
2023-02-27,168,2705,1943,124,221,789,0,0,3,46,0,977
2023-02-28,124,2620,2061,111,212,323,1,0,1,40,0,804
2023-03-01,110,2779,1766,74,194,264,0,0,5,40,0,1069
2023-03-02,118,2982,2231,119,279,418,1,0,1,33,0,907
2023-03-03,112,2776,1943,73,200,260,1,0,2,41,0,1114
2023-03-04,135,3240,1986,75,211,226,2,0,1,40,0,1496
2023-03-05,144,2916,2119,121,272,270,1,0,0,31,0,934
2023-03-06,151,2908,2223,142,243,178,2,0,4,45,0,962
2023-03-07,96,2635,1751,140,287,108,1,0,0,36,0,940
2023-03-08,140,2582,1887,111,152,329,2,1,0,44,0,947
2023-03-09,135,2957,1775,93,174,142,1,0,1,50,0,870
2023-03-10,90,2713,1826,39,132,117,0,0,0,34,0,1323
2023-03-11,102,2274,1571,164,213,349,10,0,0,32,0,1215
2023-03-12,121,2758,1922,171,167,201,1,0,6,36,0,1229
2023-03-13,155,2443,1737,79,198,181,0,0,1,50,0,1189
2023-03-14,130,2294,1678,93,216,182,7,0,4,37,0,1290
2023-03-15,103,3016,2014,111,147,91,1,0,3,26,0,1466
2023-03-16,133,2627,1887,77,172,232,0,0,0,32,0,950
2023-03-17,117,2757,1943,84,235,210,0,1,2,31,0,1271
2023-03-18,122,2562,1608,95,195,164,1,0,0,32,0,1203
2023-03-19,115,2601,1748,97,140,164,0,0,0,42,0,1227
2023-03-20,110,2336,1847,112,167,231,0,0,0,35,0,758
2023-03-21,110,2511,1830,132,240,165,4,0,3,30,0,975
2023-03-22,123,2887,2222,102,219,144,0,0,1,30,0,2310
2023-03-23,131,2479,1776,61,107,141,1,0,1,40,0,1605
2023-03-24,111,2675,1973,120,192,197,13,0,9,29,0,1776
2023-03-25,99,2395,1614,103,174,255,2,0,8,34,1,1660
2023-03-26,125,2242,1692,165,290,159,1,0,12,34,0,742
2023-03-27,136,2743,2044,102,165,278,0,0,1,41,0,778
2023-03-28,95,2337,1665,89,163,114,1,0,4,34,0,690
2023-03-29,105,2489,1966,98,203,148,4,0,0,27,0,1087
2023-03-30,122,2597,1921,140,203,121,3,2,2,34,0,677
2023-03-31,140,2772,1871,141,225,104,1,0,3,34,0,1327
2023-04-01,152,2969,2112,173,286,94,1,0,2,45,0,934
2023-04-02,158,2997,2248,128,249,229,0,0,2,39,0,922
2023-04-03,153,3005,2111,113,168,227,0,0,2,41,0,960
2023-04-04,138,2964,2246,120,238,127,0,2,2,43,0,1055
2023-04-05,135,3006,2181,67,135,196,0,0,2,38,1,930
2023-04-06,135,3066,1951,92,203,112,1,0,2,36,0,1084
2023-04-07,141,2934,2120,137,235,171,20,0,2,51,0,1387
2023-04-08,144,3149,2126,108,266,217,3,0,4,42,0,1215
2023-04-09,137,3440,2381,137,290,257,2,0,3,49,0,1156
2023-04-10,165,3626,2927,138,198,172,1,0,2,46,0,1425
2023-04-11,174,3502,2579,193,304,195,1,0,1,45,0,1165
2023-04-12,149,3525,2468,183,294,181,0,0,2,38,0,1512
2023-04-13,117,3645,2465,180,291,153,0,0,2,38,0,1738
